State,County,Outbreak Date,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
Illinois,Clinton,12/13/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Madison,12/13/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Idaho,Gooding,12/12/2022,EA/AM H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Minnesota,Dakota,12/12/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
California,San Diego,12/12/2022,EA/AM H5N1,Pied-billed grebe,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Washington,Skagit,12/12/2022,EA/AM H5N1,Short-eared owl,Wild bird,Morbidity/Mortality,WA DFW/USGS
Washington,Skagit,12/12/2022,EA/AM H5N1,Great blue heron,Wild bird,Morbidity/Mortality,WA DFW/USGS
Washington,Skagit,12/12/2022,EA/AM H5N1,Dunlin,Wild bird,Morbidity/Mortality,WA DFW/USGS
Washington,Skagit,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,WA DFW/USGS
Kansas,Phillips,12/12/2022,EA H5,Snow goose,Wild bird,Morbidity/Mortality,USFWS/USGS
Kansas,Phillips,12/12/2022,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,USFWS/USGS
Kansas,Phillips,12/12/2022,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,USFWS/USGS
Minnesota,Hennepin,12/12/2022,EA H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
South Carolina,Chester,12/12/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,SC DNR/SCWDS
Kentucky,Warren,12/12/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,KY DFW/SCWDS
North Carolina,Onslow,12/12/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Johnston,12/12/2022,EA/AM H5N1,Mallard,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Johnston,12/12/2022,EA/AM H5N1,Mallard,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
Kansas,Mitchell,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Mitchell,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Mitchell,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Jewell,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Kearny,12/12/2022,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Kearny,12/12/2022,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Hamilton,12/12/2022,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Finney,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Finney,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Kearny,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Hamilton,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Pottawatomie,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Pottawatomie,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Pottawatomie,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Pottawatomie,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Pottawatomie,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Lincoln,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Tennessee,Greene,12/12/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,TN FWC/SCWDS
Tennessee,Greene,12/12/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,TN FWC/SCWDS
Tennessee,Jefferson,12/12/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,TN FWC/SCWDS
Louisiana,Calcasieu,12/12/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Louisiana,Ouachita,12/12/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Louisiana,Richland,12/12/2022,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Louisiana,Richland,12/12/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Louisiana,Richland,12/12/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Louisiana,Richland,12/12/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Louisiana,Morehouse,12/12/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Louisiana,Morehouse,12/12/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Louisiana,Morehouse,12/12/2022,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,LA DWF/SCWDS
Indiana,Tippecanoe,12/12/2022,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,USFWS/SCWDS
Wyoming,Laramie,12/12/2022,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,WY GFD
Minnesota,Lincoln,12/12/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,MN DNR
Minnesota,Lincoln,12/12/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,MN DNR
New York,Seneca,12/12/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
New York,Seneca,12/12/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
New York,Seneca,12/12/2022,EA/AM H5N1,American black duck,Wild bird,Hunter harvest,NWDP
New York,Seneca,12/12/2022,EA/AM H5N1,American black duck,Wild bird,Hunter harvest,NWDP
New York,Seneca,12/12/2022,EA H5N1,American black duck,Wild bird,Hunter harvest,NWDP
New York,Seneca,12/12/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
New York,Seneca,12/12/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
New York,Seneca,12/12/2022,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Idaho,Gooding,12/12/2022,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
California,Yuba,12/12/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
California,Kern,12/12/2022,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Nevada,Mineral,12/12/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Nevada,Mineral,12/12/2022,EA H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Nevada,Mineral,12/12/2022,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Nevada,Mineral,12/12/2022,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Alaska,Aleutians East,12/9/2022,EA/AM H5N1 mixed,Northern pintail,Wild bird,Morbidity/Mortality,USGS
Colorado,Boulder,12/9/2022,EA H5N1,Snow goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Larimer,12/9/2022,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Larimer,12/9/2022,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Scott,12/9/2022,EA/AM H5N1,Trumpeter swan,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Wisconsin,Dane,12/9/2022,EA H5N1,Swan (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Vermont,Orleans,12/9/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,VT FWD/USGS
Vermont,Orleans,12/9/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,VT FWD/USGS
Louisiana,Avoyelles,12/9/2022,EA/AM H5N1,Northern pintail,Wild bird,Morbidity/Mortality,USFWS/USGS
Louisiana,Avoyelles,12/9/2022,EA/AM H5N1,Greater white-fronted goose,Wild bird,Morbidity/Mortality,USFWS/USGS
Louisiana,Avoyelles,12/9/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,USFWS/USGS
Arkansas,Cross,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Cross,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Monroe,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Pope,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Pulaski,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Conway,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Desha,12/9/2022,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Desha,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Desha,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Prairie,12/9/2022,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Prairie,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Prairie,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
Arkansas,Lonoke,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,AR GFC/SCWDS
South Dakota,McCook,12/9/2022,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,SD GFP
South Dakota,McCook,12/9/2022,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,SD GFP
South Dakota,McCook,12/9/2022,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,SD GFP
South Dakota,Minnehaha,12/9/2022,EA/AM H5N1,Crow (unidentified),Wild bird,Morbidity/Mortality,SD GFP
New York,Essex,12/9/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Essex,12/9/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Essex,12/9/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Issaquena,12/9/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Issaquena,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Issaquena,12/9/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Tennessee,Jefferson,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Issaquena,12/9/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Issaquena,12/9/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Issaquena,12/9/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Lawrence,12/9/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Tennessee,Jefferson,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Tennessee,Jefferson,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Lowndes,12/9/2022,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Clarke,12/9/2022,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
Idaho,Elmore,12/9/2022,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Idaho,Elmore,12/9/2022,EA/AM H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Idaho,Elmore,12/9/2022,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Idaho,Elmore,12/9/2022,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Louisiana,LaSalle,12/9/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Louisiana,LaSalle,12/9/2022,EA/AM H5N1,Wood duck,Wild bird,Hunter harvest,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Washington,12/9/2022,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Noxubee,12/9/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NWDP
Mississippi,Tallahatchie,12/9/2022,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NWDP
Idaho,Elmore,12/9/2022,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Utah,Cache,12/8/2022,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,12/8/2022,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,12/8/2022,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,12/8/2022,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,UT DWR
Idaho,Canyon,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,ID Fish and Game
Montana,Cascade,12/8/2022,EA/AM H5N1,Long-eared owl,Wild bird,Morbidity/Mortality,MT FWP
Montana,Toole,12/8/2022,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,MT FWP
Montana,Garfield,12/8/2022,EA/AM H5N1,Prairie falcon,Wild bird,Morbidity/Mortality,MT FWP
Colorado,Prowers,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Prowers,12/8/2022,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Prowers,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Colorado,Prowers,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Washington,Clark,12/8/2022,EA H5N1,Cackling goose,Wild bird,Morbidity/Mortality,WA DFW
Washington,Clark,12/8/2022,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,WA DFW
Washington,Clallam,12/8/2022,EA H5N1,Trumpeter swan,Wild bird,Morbidity/Mortality,WA DFW
Washington,Clallam,12/8/2022,EA H5N1,Tundra swan,Wild bird,Morbidity/Mortality,WA DFW
New York,Nassau,12/8/2022,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,NY DEC
Missouri,St. Charles,12/8/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Platte,12/8/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Nodaway,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Moniteau,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,St. Louis,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,St. Louis,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,New Madrid,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,Stoddard,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Alabama,Lamar,12/8/2022,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,AL DCNR
Alabama,Lamar,12/8/2022,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,AL DCNR
Alaska,Kenai Peninsula,12/8/2022,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,AK DFG/USFWS
Oregon,Lane,12/8/2022,EA H5N1,Red-shouldered hawk,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Umatilla,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Umatilla,12/8/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Columbia,12/8/2022,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,OR DFW
Wyoming,Sheridan,12/8/2022,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Fremont,12/8/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,WY GFD
Georgia,Mcintosh,12/8/2022,EA/AM H5N1,Northern pintail,Wild bird,Hunter harvest,NWDP
Georgia,Mcintosh,12/8/2022,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
Georgia,Mcintosh,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Georgia,Mcintosh,12/8/2022,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Hale,12/8/2022,EA/AM H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Texas,Hale,12/8/2022,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Texas,Hale,12/8/2022,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Idaho,Elmore,12/8/2022,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Maine,Penobscot,12/8/2022,EA H5N1,Mallard,Wild bird,Live bird,NWDP
North Carolina,Hyde,12/8/2022,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,12/8/2022,EA H5N1,Northern pintail,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Texas,Hale,12/8/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Texas,Hale,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Northern pintail,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,Sumter,12/8/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Washington,Skagit,12/8/2022,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Georgia,Mcintosh,12/8/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Florida,St. Johns,12/8/2022,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Alabama,Tallapoosa,12/8/2022,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,AL DCNR
Colorado,Larimer,12/7/2022,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Larimer,12/7/2022,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Boulder,12/7/2022,EA H5N1,Snow goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Boulder,12/7/2022,EA H5N1,Snow goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Boulder,12/7/2022,EA H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Colorado,Douglas,12/7/2022,EA H5N1,Snow goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
California,Amador,12/7/2022,EA H5N1,Snow goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Broward,12/7/2022,EA/AM H5N1,Red-shouldered hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Connecticut,Hartford,12/7/2022,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,Private (non-government) submission
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
New Jersey,Mercer,12/7/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Georgia,Mcintosh,12/7/2022,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Georgia,Mcintosh,12/7/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Georgia,Mcintosh,12/7/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Georgia,Mcintosh,12/7/2022,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
North Dakota,Burleigh,12/7/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA H5N1,American coot,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Indiana,Gibson,12/7/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Wisconsin,Dane,12/7/2022,EA/AM H5N1,Tundra swan,Wild bird,Morbidity/Mortality,NWDP
South Dakota,Lyman,12/6/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,Private (non-government) submission
South Dakota,Lyman,12/6/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,Private (non-government) submission
South Dakota,Clark,12/6/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,USFWS/USGS
South Dakota,Clark,12/6/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,USFWS/USGS
South Dakota,Clark,12/6/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,USFWS/USGS
Oregon,Douglas,12/6/2022,EA/AM H5N1,Snowy plover,Wild bird,Morbidity/Mortality,USFWS/USGS
South Dakota,Lincoln,12/6/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,SD GFP
Nebraska,Box Butte,12/6/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NE GPC
Nebraska,Box Butte,12/6/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NE GPC
Nebraska,Box Butte,12/6/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NE GPC
Nebraska,Box Butte,12/6/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NE GPC
Nebraska,Box Butte,12/6/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NE GPC
